time_s,hz
22.3408,280.614
22.3508,280.840
22.3608,283.008
22.3708,283.833
22.3808,280.794
22.3908,280.136
22.4008,277.455
22.4108,275.533
22.4208,276.459
22.4308,279.301
22.4408,279.511
22.4508,281.557
22.4608,280.455
22.4708,279.367
22.4808,277.387
22.4908,275.854
22.5008,275.788
22.5108,275.715
22.5208,276.036
22.5308,276.356
22.5408,278.243
22.5508,280.653
22.5608,280.850
22.5708,280.662
22.5808,280.656
22.5908,276.481
22.6008,270.176
22.7208,261.324
22.7308,261.540
22.7408,261.940
22.7508,259.791
22.7608,257.183
22.7708,254.807
22.7808,252.953
22.7908,250.521
22.8008,248.179
22.8108,245.805
22.8208,243.434
22.8308,241.313
22.8408,238.632
22.8508,235.847
22.8608,233.943
22.8708,231.400
22.8808,228.969
22.8908,227.172
22.9008,224.895
22.9108,222.587
22.9208,220.046
22.9308,217.153
22.9408,215.134
22.9508,213.112
22.9608,210.716
22.9708,208.422
22.9808,207.801
22.9908,207.812
23.0008,207.957
23.0108,207.828
23.0208,208.131
23.0308,207.918
23.0408,208.119
23.0508,207.998
23.0608,208.224
23.0708,207.946
23.0808,208.177
23.0908,208.107
23.1008,208.204
23.1108,208.009
23.1208,208.157
23.1308,208.012
23.1408,208.161
23.1508,208.007
23.1608,208.223
23.1708,207.948
23.1808,207.896
23.1908,207.666
23.2008,207.701
23.2108,207.516
23.2208,207.460
23.2308,207.892
23.2408,207.980
23.2508,207.928
23.2608,208.013
23.2708,207.772
23.2808,207.747
23.2908,207.787
23.3008,207.821
23.3108,207.774
23.3208,207.782
23.3308,207.826
23.3408,207.880
23.3508,207.808
23.3608,207.783
23.3708,207.678
23.3808,207.581
23.3908,207.766
23.4008,207.772
23.4108,207.827
23.4208,208.383
23.4308,209.314
23.4408,210.276
